basiccar,pop.total,pop.male,pop.u20,pop.20.64,pop.married,pop.white,pop.black,pop.native,pop.asian,pop.pacific,pop.latino,occupants.1.5,rent.35.income,occ.units,pop.single.hh,hh.size,no.school,poverty,med.income,pop.no.insur,pop.unempl,city,x,y,R_MeanDiff
1,70590,49.08768947,18.70944893,70.97039241,36.99957501,74.96104264,2.67318317,0.076498088,16.84657884,0.007083156,7.920385324,3.562678946,28.68445866,33879,1.90997373,0.20906644,0.705482363,6.791330217,150536,7.9,3.702281117,2,-74.01205358,40.70974422,7.608695652
10,52152,51.93281178,12.07240374,73.41233318,27.06703482,69.68860255,8.394692437,0.157232704,14.30242368,0,17.11919006,2.566999753,31.76789021,28321,1.654320116,0.296038503,1.033517411,13.78662372,98175,9.1,5.623323099,2,-73.99714595,40.71641499,6.818181818
100,49319,50.13078124,24.80180052,56.03925465,33.81860946,63.16632535,22.64036173,0.488655488,5.137979278,0,16.87787668,0.630275129,41.15190962,18246,2.272826921,0.118169468,1.147630731,11.02820414,72393,13.8,7.795466344,2,-74.00238132,40.7336619,14.21875
101,72198,45.13975456,33.24468822,51.86016233,24.73060196,37.16723455,47.9583922,0.277015984,3.0831879,0.078949555,28.0727998,2.827314275,45.28118755,22318,2.515010306,0.086581346,1.318596083,23.5477437,40428,24.9,10.45555888,2,-73.98394596,40.71543855,13.79381443
102,156410,49.43098267,25.36154977,61.74413401,38.99430983,38.2545873,6.631928905,0.650214181,26.45802698,0.030688575,41.56319928,2.54374129,46.10544497,45209,2.775199628,0.055412058,2.896234256,15.06809028,62151,21.2,7.945712674,2,-73.98338743,40.72626544,13.93478261
103,109480,48.27365729,26.54000731,60.30690537,32.94665692,9.704968944,39.67025941,0.558092802,22.33101936,0.003653635,26.00840336,5.704645076,50.1230315,31711,2.739932516,0.05931677,2.531055901,18.5851297,49296,21.9,13.94377427,2,-74.00168798,40.75053874,12.65034965
104,174354,48.72156647,23.24753089,61.87125044,38.59332163,80.0664166,1.967262007,0.195005563,8.737969877,0.042442387,35.75541714,1.495521563,39.93041058,61517,2.45390705,0.092346605,1.460247542,12.44422267,64409,18.8,6.473485506,2,-73.98443922,40.73804006,13.94252874
105,198527,46.27078433,22.08969057,59.83367502,36.56933314,16.89795343,57.14940537,0.214580385,15.50821803,0.107793902,11.80091373,0.775826188,40.77171531,60065,2.676933322,0.0612763,1.110680159,8.605882323,77672,14.4,8.321012927,2,-73.98713822,40.75203431,12.264
106,135396,48.83157553,23.7089722,60.79426276,39.21164584,33.53200981,15.84389495,0.846406098,21.19191113,0.053915921,25.7917516,1.87696315,47.85521812,39159,2.825327511,0.048664658,2.662560194,13.63703507,66511,19.1,10.10908989,2,-73.97112551,40.75127736,13.19753086
107,160819,47.4179046,24.09292434,59.20071633,41.99255063,39.69991108,12.07071304,0.237534122,34.31373159,0.011814524,18.61098502,2.563820423,46.2019691,54528,2.446504548,0.091183256,2.058836332,14.01078231,64540,15.8,9.228599908,2,-73.98500434,40.76329703,11.23684211
108,120693,50.7171087,19.04335794,67.49107239,36.58124332,54.6046581,2.175768272,0.244421797,31.68452189,0.009114033,35.11222689,4.581759778,41.77644942,46074,2.275057516,0.123917709,3.787295038,13.84173067,67643,19.2,5.508062672,2,-73.95652002,40.77278741,9.263157895
109,248696,47.9291987,19.30911635,60.6101425,46.12016277,32.6474893,2.560555859,0.325296748,52.27184997,0.047045389,17.61709075,3.389121825,50.16679554,86099,2.50044716,0.082643066,3.197880143,16.26885837,54602,18,6.096526273,2,-73.98169683,40.77939053,14.23076923
110,167941,51.61395966,24.17098862,62.20339286,35.67741052,35.74112337,7.716400403,0.685359739,34.05183963,0.003572683,51.54369689,9.466634966,53.11348563,50472,2.695573783,0.061884829,3.706063439,20.48933852,45901,28.4,6.080636029,2,-73.96555533,40.78247566,14.13513514
111,119979,48.19843473,20.60110519,58.14267497,47.14241659,48.35012794,2.164545462,0.078347044,42.92167796,0.049175272,11.69037915,0.717241379,39.66711854,43500,2.433356322,0.09152435,1.579443069,7.43880179,79454,11.1,5.760040915,2,-73.94453596,40.7911915,9.888888889
112,114936,46.69294216,18.7921974,60.14912647,42.8943064,62.0493144,3.271385815,0.291466555,27.15337231,0.062643558,15.75833507,2.773037543,41.93957768,51568,2.017646603,0.187747964,1.55738846,11.66910281,68212,10.8,5.718517564,2,-73.97007366,40.79561213,12.87878788
113,136011,45.35147892,25.458235,59.05257663,27.08898545,3.296792171,84.01673394,0.293358625,3.092396938,0.044114079,9.435266265,1.299673874,42.44340682,41395,2.623819302,0.072405908,1.194756306,10.77118762,64390,16.5,10.44927636,2,-73.93040596,40.79664779,10.90740741
114,177641,49.12379462,16.21697694,69.37080967,33.73489228,62.47037565,7.077195017,0.395741974,16.60033438,0.075995969,27.07426776,2.313020861,37.54215921,75356,2.110833908,0.143322769,2.113813816,16.16293536,57768,17.7,7.508877808,2,-73.95890074,40.81198433,8.684931507
115,167532,51.20156149,23.49103455,62.78442327,32.67196715,43.93847146,6.535467851,0.493637037,18.1666786,0.085356827,64.74882411,7.126118858,51.09184423,52062,2.582516999,0.080653248,3.544397488,18.34455507,51589,28.9,6.628379995,2,-73.95103617,40.80462409,12.5027027
120,112531,48.56350694,27.41999982,57.67921728,34.29810452,56.01123246,24.84737539,0.320800491,7.118927229,0.023104744,28.40994926,1.778143548,42.75625608,40098,2.470896304,0.100381228,1.031715705,20.2486426,60728,18.4,7.128593862,2,-73.94955811,40.82607932,12.97350993
121,119655,48.72341315,24.8071539,58.39956542,41.16418035,66.6257156,13.39267059,0.173833104,12.21846141,0.1320463,22.18628557,1.279623155,43.69945827,41184,2.613660645,0.074205006,0.834900338,14.32451632,70419,0,5.810890717,2,-73.94067199,40.81926624,9.5
122,138707,47.46047424,22.55617957,57.70725342,44.87012191,85.88751829,2.809519347,0.30928504,7.600193213,0.018744548,12.10032659,0.744736524,43.61015167,49682,2.563805805,0.082151586,0.894691688,9.479694608,79690,12,6.585427926,2,-73.94045526,40.84108032,11.64864865
123,102426,49.12034054,24.522094,58.81123933,46.42473591,91.3049421,1.033917169,0.132778787,4.763438971,0.040028899,9.585456818,0.664802556,31.0851927,35048,2.717187857,0.059398981,0.698064944,7.277449085,89655,10,5.151545665,2,-73.92708302,40.86207717,6.684210526
13,95123,46.46825689,12.59947647,71.74920892,29.13175573,76.70279533,3.917033735,0.312227327,14.28466302,0,10.41809026,2.708307667,30.80847074,48702,1.693195351,0.270786245,0.643377522,10.28457891,111452,7.7,4.372153136,2,-73.91646993,40.81090889,7.356164384
14,24507,50.41008691,9.20961358,77.3942139,24.4746399,65.5567797,5.863630799,0.093850737,23.5279716,0,10.25421308,2.29165184,34.85709214,14051,1.544231727,0.347574162,0.644713755,13.76341453,100329,9.2,5.256150507,2,-73.88777595,40.81344744,8.964912281
17,71868,45.71158235,9.456225302,67.67963489,34.42978794,76.6405076,2.803751322,0.079312072,17.09940446,0.008348639,6.478543997,1.863714375,33.83050298,41369,1.599313496,0.328407636,0.317248289,6.723437413,117403,6.6,3.569548492,2,-73.8986401,40.83255501,7.9
18,56201,52.24818064,7.613743528,76.44525898,26.09206242,69.9240227,5.747228697,0.592516147,16.51038238,0.097863027,16.09046102,2.448267565,34.09148805,33248,1.54397257,0.356310386,0.823828757,11.42328428,101848,8.4,5.21120004,2,-73.86152235,40.8247404,9.74025974
19,221455,43.80122372,15.28211149,62.53460071,39.54798943,82.67503556,3.264320065,0.170689305,9.36759161,0.095278951,8.946738615,1.505287806,32.04199378,116589,1.787835902,0.259908334,0.364408119,6.555282111,119357,6.2,3.759794561,2,-73.92079809,40.83380528,10.42
20,99657,45.74992223,15.1720401,63.36132936,37.48858585,82.22904563,3.724775982,0.150516271,9.962170244,0.019065394,9.267788515,1.460865657,31.05229572,53393,1.74906823,0.279187614,0.598051316,7.479655217,120717,6.3,4.364756388,2,-73.81679081,40.84885248,7.425
23,75423,45.76322872,22.56606075,62.79119102,21.77717672,36.82828845,27.66397518,0.245283269,9.243864604,0.155125094,46.09204089,2.84197168,37.1537658,29944,2.061848784,0.158718163,2.557575275,27.85622423,38155,24,10.92321252,2,-73.85232388,40.88693601,11.26724138
24,106892,44.80597238,17.68794671,61.40777607,35.71735958,67.37454627,11.63043072,0.71941773,8.469296112,0,21.69385922,1.715084357,33.10055866,50085,1.9224119,0.209613442,1.121692924,13.73255248,91730,10,6.778182058,2,-73.8876233,40.849877,8.054545455
25,50488,47.85493583,25.80613215,60.09546823,17.64775788,20.11765172,46.40508636,0.570432578,5.203216606,0.085168753,42.63785454,4.240102171,35.4505822,19575,2.05302682,0.159107115,1.91134527,39.69061955,29968,30.7,9.916187506,2,-73.85372729,40.85609293,13.16101695
26,49121,44.76496814,22.2084241,64.59966206,21.72390627,45.9579406,23.1102787,0.384764154,13.84540217,0.081431567,24.78573319,2.042304887,38.82505027,16452,2.058837831,0.125689624,0.899818815,22.70108508,54595,16,5.622953977,2,-73.90046484,40.89245022,12.04166667
28,53354,47.10986993,22.3151029,67.10462196,23.18664018,25.01030851,56.27131986,0.219290025,5.064287589,0.058102485,19.91415826,1.62959381,34.5385797,20680,2.100918762,0.153353076,1.394459647,27.44499007,53978,19.2,7.530565874,2,-73.88634903,40.86636771,9.594202899
30,64086,49.62082202,19.69072808,67.80732141,21.3026246,28.71453984,33.30056487,0.385419592,3.699716007,0.001560403,50.10142621,3.496473422,43.0451311,23252,2.200842938,0.12863964,2.440470618,25.681116,42767,26.7,9.750597331,2,-73.98212428,40.5806481,9.10989011
32,79643,46.17354946,24.40515802,63.94284495,16.34167472,14.12804641,66.14391723,0.617756739,2.037843878,0.125560313,26.00856321,2.078163772,39.97003439,32240,2.033901985,0.1733109,1.883404693,29.29698781,37630,22,14.85753218,2,-73.94913336,40.59425158,8.986577181
33,86053,49.92272204,18.60829954,67.01102809,23.86901096,31.91870127,16.30855403,1.471186362,3.42811988,0.076696919,72.7284348,5.406399412,46.34865705,27190,2.364582567,0.099368994,2.941210649,27.2030028,41875,29.9,13.04724293,2,-73.99363596,40.60722178,13.27777778
34,123226,48.70644182,20.47538669,63.88749128,28.34304449,40.89072111,9.755246458,0.560758282,2.544917469,0.102251148,68.26643728,4.912949607,43.64754626,43538,2.264504571,0.117702433,2.444289355,22.64944086,50373,26.5,11.1923974,2,-73.91000935,40.60766602,12.41573034
40,98664,47.04046055,34.66208546,55.27953458,18.01974378,11.84525257,32.53162248,0.773331712,0.674004703,0.155071759,67.98528339,3.906107843,44.80906339,32974,2.46627646,0.09899254,2.718316711,43.57009649,23625,38.8,12.90745839,2,-73.98326777,40.63122775,9.970760234
41,55982,48.76746097,32.0603051,57.01118217,17.70033225,11.64660069,28.4716516,0.476939016,1.230752742,0.100032153,73.60758815,3.951076542,48.78211343,17742,2.495434562,0.090743453,4.371047837,38.61598371,25250,38.1,10.60662797,2,-73.93381412,40.64805306,10.92553191
42,85180,46.07536981,33.33176802,56.4921343,19.94364874,9.828598263,40.48602958,0.41441653,0.561164593,0,60.35806527,5.984931555,45.00094787,28271,2.474090057,0.098661658,3.395163184,41.37356187,24296,35.5,14.27683198,2,-74.0234584,40.62325767,9.846153846
43,179719,46.70068273,27.3916503,58.89861395,24.77812585,22.71657421,34.78207646,0.642669946,6.575264719,0,58.54528458,4.477051642,46.51216011,61268,2.438434419,0.097596804,2.58347754,29.35081989,38166,28.4,13.11268378,2,-73.89204449,40.63460454,9.825
44,147162,46.08934372,31.14255039,57.97488482,22.11236596,10.23429962,34.74266455,0.607493782,1.87752273,0.016308558,64.24212772,8.421677215,52.35776852,50560,2.41275712,0.107616097,2.702463951,36.77036191,27663,34.3,12.82652274,2,-73.95911931,40.63184938,10.17816092
45,125705,46.54150591,21.35953224,57.44560678,32.34000239,41.52420349,25.93691579,0.202855893,5.099240285,0.008750646,40.61095422,1.858445327,38.14744258,48589,2.222375435,0.136915795,1.727059385,12.62559166,58355,16.5,9.355347164,2,-73.94692561,40.66280012,9.357142857
46,128570,46.08695652,31.76946411,59.00832231,21.50346115,11.1052345,30.40989344,0.6930077,1.36657074,0.086334293,69.52943922,7.694133846,56.63773233,42123,2.50060537,0.091529906,2.614140157,41.42179358,25109,34.4,13.27558316,2,-74.00113444,40.65197148,10.71910112
47,162243,45.56991673,26.27786715,58.56955308,26.12747545,12.34814445,67.46177031,0.786474609,2.633703765,0.102932022,23.96713572,3.334956183,47.71847507,53404,2.49700397,0.088213359,1.320241859,19.52071892,48641,19.8,13.24897013,2,-73.91094406,40.66816181,8.954314721
48,88198,46.93303703,34.08127168,56.10104538,18.82355609,16.68972086,27.99043062,0.2346992,0.972811175,0.034014377,65.36769541,4.390649927,53.31191392,28834,2.42734272,0.099786843,1.920678473,42.47375224,23770,36.6,18.08437543,2,-73.87739083,40.66442617,11.81294964
49,120951,48.34602442,24.81087382,59.13717125,31.42346901,33.62684062,23.93117874,0.666385561,7.154136799,0.042992617,46.73545485,3.984616508,44.51426805,41083,2.432733734,0.095145968,2.302585344,19.65424015,49002,21.1,11.9637821,2,-74.00321647,40.67924398,9.59375
5,51123,51.17266201,13.82547973,66.87987794,34.25659684,29.87891947,6.724957456,0.160397473,56.03935606,0.015648534,12.74964302,4.925177975,41.54291535,20649,2.03796794,0.162001447,5.682373883,22.26786378,55168,25.9,7.442409923,2,-73.94490511,40.6740235,6.394736842
50,95723,47.52253899,23.36324603,56.31352966,31.75934728,47.59775603,14.45420641,0.538010718,5.475173156,0.064770222,44.34670873,3.277842653,40.79165974,36823,2.194335062,0.13430419,1.784315159,15.1750363,66591,17.3,8.915054668,2,-73.9769143,40.66935158,10.90196078
52,141153,47.93592768,28.68872783,60.07594596,24.25878302,17.34571706,19.15155895,0.692865189,6.178402159,0.028338045,69.80085439,6.977455257,52.37263337,49058,2.393391496,0.107273668,2.543339497,31.48215057,33690,30.9,13.85893305,2,-73.94918461,40.68924222,11.37671233
6,60826,49.94245882,12.38450663,70.60138756,28.05050472,85.3796074,1.964620393,0.254825239,8.708447046,0.006576135,5.60944333,2.309850834,31.9810653,33855,1.592940481,0.319698813,0.133166738,5.823167724,116470,6.7,4.50461389,2,-73.92931716,40.68565666,6.931818182
60,98445,45.71283458,21.07979075,53.2937173,37.03184519,63.60404287,12.80207222,0.320991417,13.56696633,0.023363299,15.36797196,3.271759938,43.09690449,40223,2.19441613,0.144537559,2.423688354,25.75143481,36928,19.1,11.45449521,2,-73.91684069,40.69455472,9.928571429
61,283298,47.7705455,24.70861072,56.49704551,40.6271841,59.30927857,22.72024511,0.187435139,12.20622807,0.111190337,9.39293606,2.658699487,43.95757148,100914,2.48008205,0.092732741,1.831993166,13.57686959,62436,13.6,8.50945495,2,-73.98890042,40.69482046,9.109375
62,189342,48.9870182,22.59192361,60.32575974,44.30290163,50.53448258,1.140792851,0.205976487,39.01722808,0.018485069,14.31219698,3.698401712,44.01041033,63568,2.627863076,0.074600458,3.524310507,17.90516631,51694,18,8.444751969,2,-73.97037202,40.69273295,13.46551724
63,121119,47.08427249,25.92574245,56.88042339,36.7465055,41.49637959,47.62506295,0.075132721,5.715866214,0.009081977,9.386636283,2.209972313,41.91475691,40091,2.620288843,0.071186189,1.278081886,9.268570579,74040,12.4,8.760934848,2,-73.94662884,40.70868568,6.265306122
66,193031,50.37688247,36.78165683,50.57788645,39.69310629,68.44289259,2.524983034,0.378177598,18.72600774,0.007770773,12.82488305,7.317515271,56.48343532,55169,2.748663199,0.058555362,2.457636338,32.27305459,43942,22.2,6.306728868,2,-73.94772923,40.72507355,12.94915254
67,155394,43.42510007,24.97200664,58.12579636,25.52543856,3.53295494,89.71388857,0.137714455,1.521294258,0.00707878,7.651518077,3.045903046,46.94536273,55944,2.39469827,0.105126324,1.292842709,17.27544178,47462,17.5,9.244107636,2,-73.85334313,40.58480551,11.08636364
68,128689,48.10279045,22.32669459,60.043982,41.92122093,63.50426221,1.711879026,0.410291478,25.06041697,0.020203747,15.60739457,4.555125529,41.4406639,49351,2.341512837,0.121634328,2.094196085,16.63312327,61104,15.8,7.812946825,2,-73.76332247,40.60044418,12.08333333
69,90179,44.06347376,25.60241298,60.18585258,29.80183857,6.031337673,86.51681655,0.490136285,2.854323069,0,6.318544229,5.807423641,39.98283148,29204,2.610704013,0.071646392,1.715476996,14.68634605,63390,16.5,8.545865039,2,-73.84161079,40.69638104,9.094594595
7,55326,46.57665474,16.48230488,61.59671764,29.75273831,34.80461266,10.13809059,0.327151791,33.52131005,0,32.26511947,1.944569534,35.58904649,24427,1.943341385,0.198026244,3.660123631,28.06637024,39698,21.5,9.102790805,2,-73.78603783,40.70367532,7.271186441
70,163432,46.79438543,27.50807675,58.1593568,32.97701796,41.46739929,36.03394684,0.23312448,9.953375104,0.006730628,15.33543003,6.355821374,47.67599529,57349,2.418350799,0.10002937,1.921288365,21.41135151,49086,17.7,8.742854277,2,-73.89053162,40.71079814,11.94915254
71,103547,45.42285146,24.73369581,60.49909703,25.46766203,24.32421992,66.87204844,0.195080495,1.968188359,0.079191092,9.679662376,3.554219989,46.15575013,38602,2.296694472,0.11733802,1.334659623,21.14305581,46018,18.3,11.2376968,2,-73.73684515,40.70008722,9.309278351
72,131348,50.86563937,24.97411457,64.23698876,37.11742851,39.2796236,3.600359351,0.52836739,26.5668301,0.024362762,43.92072966,6.396396396,47.4320344,41070,2.692354517,0.062383896,3.095593386,26.61631696,59980,28.1,7.643941564,2,-73.83273771,40.66926289,11.97087379
73,90971,43.04118895,30.36242319,57.41719889,18.29374196,5.978828418,79.73090325,0.368249222,1.698343428,0,20.75826362,2.550818273,46.34101853,32813,2.284125194,0.123786701,2.039111365,35.34093282,31002,27.3,13.21148118,2,-73.79737263,40.72615068,10.01041667
75,183114,45.41160152,29.4057254,58.23858361,23.83214828,20.18141704,60.27447383,0.417226427,3.889926494,0.117413196,35.23105825,3.361237547,43.34250657,62834,2.488907279,0.098359492,2.130366875,30.20358902,36835,28.4,10.938835,2,-73.92301859,40.74048856,11.1143695
76,47632,46.85505542,21.22732617,65.58196171,36.50277125,66.78913336,13.3481693,0.277124622,5.311555257,0,20.03065166,2.124603803,27.77471771,20192,2.19260103,0.12676352,1.049714478,14.21313403,99554,13.8,8.402456103,2,-73.81560351,40.77165333,9.666666667
77,93269,45.65075213,20.89333005,66.34144249,20.76145343,23.04731476,62.66283545,0.280907912,4.092463734,0,12.63120651,2.585483666,40.05731523,39335,2.105936189,0.15692245,1.113982138,25.14447458,50219,18.5,8.549798181,2,-73.85980459,40.74367932,11.07017544
78,74056,48.21756509,20.1037053,68.68856001,39.03262396,72.60721616,7.84811494,0.212001728,7.073025818,0,14.80771308,1.666772898,27.68101711,31378,2.225348971,0.123906233,0.783191099,7.644215189,113612,8.7,4.842261275,2,-73.75922493,40.75669189,11.13793103
79,94832,47.48186266,26.63657837,62.66450143,21.15846971,30.0278387,54.15366121,0.45343344,3.798295934,0.044288848,20.36759744,3.839690808,41.54126924,35706,2.251386322,0.126001772,1.105112198,30.87987177,44781,22.6,12.90523816,2,-73.8497444,40.72245312,9.6
81,66851,45.93349389,24.60845761,62.39846824,20.50530284,13.80981586,73.40653094,0.550477929,3.503313339,0,15.28922529,1.444215204,45.1889004,25204,2.301261704,0.122391587,1.247550523,27.30250856,43177,23.2,11.86077644,2,-73.78140204,40.66104389,7.028301887
83,118764,49.85349096,24.92253545,65.2108383,23.33788017,43.06018659,29.63271698,0.794853659,5.1404466,0,61.25425213,4.541377278,48.58278864,39019,2.575796407,0.080916776,2.35677478,27.60937658,43647,31.5,12.77256688,2,-73.91438155,40.77002321,12.4691358
84,56684,49.39312681,17.89923082,69.74278456,36.62761979,63.76578929,13.52939101,0.08467998,11.06485075,0.183473291,13.60877849,3.353303044,26.9891945,24871,1.986208838,0.169942135,0.917366453,15.46115306,113033,12.6,6.43045388,2,-73.87621675,40.76260669,14.96296296
88,58355,46.24111044,19.92288579,66.07317282,27.46465598,39.13117985,39.83891697,0.126810042,8.45857253,0.023991089,16.3961957,2.328557863,32.3769522,24221,2.073035795,0.155547939,1.069317111,17.9144889,72630,13.8,9.06151747,2,-74.09642245,40.62527017,10.18604651
9,75941,48.64565913,14.61134302,72.21527238,21.58122753,62.52485482,8.363071332,0.175135961,13.62768465,0.118513056,22.80586245,2.470622875,33.96007215,37359,1.683503306,0.265456078,1.535402484,20.12615056,70025,17.1,6.131776334,2,-74.16620714,40.60683461,10.17808219
90,125530,49.94343982,31.94535171,57.88974747,28.54297777,70.49071935,9.655859157,0.500278818,6.078228312,0.054170318,30.12586633,5.175660908,41.80377498,43009,2.400288312,0.093109217,1.768501553,35.1390106,46699,25,7.80107601,2,-74.11591596,40.57553713,11.27710843
94,60005,49.35088743,12.01233231,78.22681443,32.16065328,79.14507124,4.141321557,0.264977919,7.581034914,0.01499875,14.93542205,1.736412572,35.06807202,28795,1.970480986,0.181701525,0.94992084,11.92067328,82683,11.6,5.146118505,2,-74.20585733,40.53682113,6.375
10A17,42909.93979,49.78065325,25.00112797,61.31150292,0.215373407,61.1515214,5.333056422,0.784998716,10.46698067,0.166503489,40.19581707,4.275779836,53.4266285,14634.89535,0.156617778,2.830207238,17.23863833,16.17350108,67136.24697,5.315234882,5.831413691,1,-118.3466487,34.26958047,25.93333333
10A21,78011.79833,49.0012316,25.08151574,62.75592347,0.213103959,72.17561817,5.381531852,0.878606285,12.51968757,0.382969002,50.31291676,5.316657948,55.10470204,23427.55013,0.144085396,3.270314164,24.95942757,20.52718797,51876.18183,5.392939468,4.708645362,1,-118.283479,34.25185961,22.61111111
10A3,79363.29566,49.12464778,25.26157949,62.79606638,0.212325768,71.37865045,5.454419182,0.903123489,12.6974982,0.398356645,51.61437538,5.469677432,55.42948419,23712.68975,0.144068118,3.303417622,25.57371812,20.73073174,51433.13668,5.515166117,4.590755407,1,-118.4664377,33.99562065,17.77419355
10A39,55385.43563,50.69602149,27.49784203,62.39510337,0.194674895,47.4962726,5.699552712,0.999921528,9.399262366,0.199984306,56.99552712,5.99952917,54.49572329,18092.58013,0.162051549,3.049760661,24.29809314,19.59846196,49760.09494,6.69947424,6.399497781,1,-118.4145824,33.99541106,18.69444444
10A83,29650.73889,48.25808912,21.360597,60.31628022,0.284731584,81.53334086,4.960054009,0.331281418,9.699301904,0.402498829,16.81554301,1.040369768,52.17981046,11629.27403,0.144444052,2.5233241,6.705126334,11.23812838,69325.92921,4.421290586,4.612946641,1,-118.409466,33.94202363,14.97142857
10A99,24593.70415,47.42595155,20.08381894,60.52659194,0.29360149,86.6487904,4.28725021,0.415245948,10.2065386,0.105799125,10.82961086,0.725733007,48.62672496,10299.46683,0.145804481,2.358355953,5.301281919,10.10593389,90350.17745,2.225069825,5.91298682,1,-118.5266229,34.28731425,13.57142857
11A1,31055.10214,48.23227106,16.54157178,67.60905323,0.247063941,73.50922149,2.775658314,1.034764869,15.15308391,0.43106312,23.58491642,2.650354131,47.46531494,13186.40339,0.210411012,2.502093376,13.98998786,13.62988466,61230.20152,5.791876788,5.901943659,1,-118.5375904,34.23606391,22.26923077
11A17,34624.0037,48.38743475,20.15981335,62.17660083,0.243728536,66.3356519,2.948676979,1.457808337,22.68923967,0.471287622,30.36051653,2.289430609,46.83118343,11607.955,0.147425318,2.710306341,14.21607188,13.95154029,64512.26476,4.230379404,5.450238062,1,-118.5728664,34.2363856,25.26086957
11A25,45337.52121,48.58866867,24.49640203,62.69143326,0.216804826,54.87687439,4.148623991,1.779662878,22.50149003,0.477729728,45.94062907,3.201956616,43.66028059,15363.04071,0.174759761,2.824835834,16.95610949,15.53970247,67241.82631,6.096427142,5.596025651,1,-118.6322949,34.18847727,17.23529412
